"Date","Scenario","product_subproduct","Volumes"
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",27
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",44
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",912
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1766
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2066
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1885
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2163
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2083
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1910
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2325
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1711
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1770
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2146
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1977
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2173
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1910
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1739
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1885
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1842
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2000
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2012
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2130
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1777
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1890
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1828
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1954
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2310
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2175
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",1842
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",2122
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",246
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","IP_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",80.0454545454545
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",80.0454545454545
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",61
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",74
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",54
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",88
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",70
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",83
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",102
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",90
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",59
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",81
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",100
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",86
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",128
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",87
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",91
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",67
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",110
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",52
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",58
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",68
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",74
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",78
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",53
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",95
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",56
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",85
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",75
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",63
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",9
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1702.73913043478
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",5
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1424
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1719
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2312
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",3394
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2732
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2378
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2095
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2023
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1845
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",2170
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1858
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1665
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1232
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1481
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",723
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",727
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",764
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1124
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1238
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1210
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",3100
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1944
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",881
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1006
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1103
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1077
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1361
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",1169
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",157
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Managed Enterprise_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",8
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",3
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",93
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",407
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",402
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",315
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",346
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",407
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",450
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",373
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",309
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",296
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",360
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",343
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",540
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",233
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",268
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",238
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",280
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",158
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",210
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",183
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",143
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",169
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",198
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",205
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",237
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",260
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",252
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",242
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",42
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",27
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",10
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",496
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",781
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",860
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",854
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",892
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",1043
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",812
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",841
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",712
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",763
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",816
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",691
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",813
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",774
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",748
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",737
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",751
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",594
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",643
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",550
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",377
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",362
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",280
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",291
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",420
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",373
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",321
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",300
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",28
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Other_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",46.8636363636364
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",46.8636363636364
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",27
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",45
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",38
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",47
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",51
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",51
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",65
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",58
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",46
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",35
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",58
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",54
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",46
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",27
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",34
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",33
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",40
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",51
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",46
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",55
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",74
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",50
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",16
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",21
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",30
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",42
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",33
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",27
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",15
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Professional Services_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",103.565217391304
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",2
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",59
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",84
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",225
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",45
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",64
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",68
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",145
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",202
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",195
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",191
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",198
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",85
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",120
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",65
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",104
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",71
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",91
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",66
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",85
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",62
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",87
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",68
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",80
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",81
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",73
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",87
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",71
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",55
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",4
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
